;010300029;1;3;2;0;4;3;5;74;6;1;8;0;9;2;10;2;11;0;12;0;14;45;15;165;17;9;18;12;19;4;20;1;22;6;23;0;25;1;26;2;27;26;28;0;29;0;30;0;32;0;33;16;34;0;35;0;36;1;37;14;38;0;40;0;41;1;42;0;44;1
;010300030;1;1;2;0;4;7;5;72;6;1;8;6;9;0;10;5;11;0;12;0;14;27;15;96;17;20;18;11;19;1;20;0;22;0;23;1;25;0;26;1;27;16;28;0;29;0;30;0;32;0;33;9;34;0;35;1;36;2;37;12;38;0;40;4;41;0;42;0;44;1
;010300031;1;2;2;1;4;3;5;89;6;0;8;1;9;3;10;2;11;0;12;0;14;28;15;121;17;15;18;6;19;1;20;0;22;0;23;0;25;3;26;0;27;4;28;1;29;0;30;1;32;0;33;27;34;0;35;1;36;4;37;5;38;2;40;0;41;0;42;0;44;0
;010300032;1;0;2;0;4;0;5;62;6;0;8;0;9;1;10;3;11;1;12;0;14;13;15;63;17;4;18;7;19;0;20;0;22;2;23;0;25;0;26;1;27;11;28;0;29;0;30;0;32;0;33;9;34;0;35;0;36;2;37;5;38;0;40;1;41;0;42;1;44;3
;010300033;1;3;2;0;4;4;5;34;6;6;8;0;9;1;10;0;11;3;12;0;14;20;15;61;17;3;18;9;19;0;20;0;22;10;23;0;25;3;26;4;27;11;28;0;29;0;30;0;32;0;33;11;34;0;35;0;36;2;37;13;38;0;40;6;41;0;42;0;44;0
;010300034;1;4;2;0;4;11;5;109;6;1;8;0;9;1;10;12;11;2;12;0;14;33;15;131;17;11;18;11;19;0;20;0;22;0;23;0;25;6;26;1;27;18;28;0;29;0;30;0;32;0;33;20;34;0;35;0;36;5;37;7;38;0;40;1;41;0;42;0;44;1
;010300035;1;1;2;1;4;10;5;76;6;1;8;0;9;1;10;5;11;0;12;0;14;29;15;116;17;18;18;7;19;1;20;0;22;0;23;0;25;13;26;2;27;14;28;0;29;1;30;0;32;0;33;12;34;1;35;1;36;5;37;14;38;1;40;0;41;1;42;2;44;0
;010300036;1;1;2;0;4;8;5;74;6;0;8;0;9;1;10;6;11;0;12;0;14;24;15;120;17;18;18;6;19;0;20;0;22;2;23;0;25;7;26;1;27;14;28;1;29;2;30;0;32;0;33;13;34;0;35;3;36;3;37;14;38;0;40;0;41;0;42;0;44;1
;010300037;1;2;2;0;4;3;5;84;6;1;8;0;9;0;10;6;11;3;12;0;14;16;15;84;17;6;18;9;19;0;20;0;22;1;23;0;25;2;26;8;27;14;28;0;29;0;30;0;32;0;33;22;34;0;35;1;36;1;37;16;38;0;40;3;41;0;42;0;44;0
;010300038;1;1;2;0;4;7;5;64;6;1;8;0;9;1;10;5;11;5;12;0;14;23;15;79;17;12;18;5;19;0;20;1;22;1;23;0;25;6;26;3;27;2;28;0;29;0;30;0;32;0;33;9;34;0;35;0;36;0;37;5;38;0;40;0;41;0;42;0;44;1
